2906,Suwon,229,87,12580
2907,Seoul,189,91,11442
2908,Seoul,239,95,11525
2909,Suwon,230,82,11556
2910,Seoul,183,88,12505
2911,Suwon,159,58,8170
2912,Suwon,230,58,8957
2913,Seoul,179,22,8542
2914,Seoul,230,27,11876
2915,Seoul,229,26,13886
2916,Suwon,195,71,8288
2917,Seoul,180,89,11503
2918,Seoul,178,50,11138
2919,Seoul,211,36,11527
2920,Suwon,165,88,8165
2921,Seoul,212,78,10590
2922,Seoul,243,69,15750
2923,Seoul,131,80,7487
2924,Seoul,176,18,10618
2925,Suwon,224,41,8987
2926,Suwon,178,45,6633
2927,Seoul,158,89,9235
2928,Suwon,210,13,7650
2929,Suwon,229,70,11003
2930,Seoul,145,67,7791
2931,Suwon,192,11,7105
2932,Seoul,143,20,8325
2933,Suwon,236,22,11298
2934,Suwon,224,53,8887
2935,Suwon,146,35,7030
2936,Suwon,169,27,6274
2937,Seoul,171,91,11947
2938,Seoul,221,69,12980
2939,Suwon,210,81,9393
2940,Suwon,269,20,10590
2941,Seoul,177,70,11192
2942,Suwon,224,70,8770
2943,Suwon,165,44,7324
2944,Suwon,206,71,10314
2945,Seoul,203,3,8191
2946,Suwon,202,45,10118
2947,Seoul,169,14,9634
2948,Seoul,234,75,14256
2949,Seoul,148,87,9980
2950,Seoul,179,27,7812
2951,Suwon,230,46,8899
2952,Seoul,188,59,11629
2953,Suwon,242,5,8605
2954,Suwon,181,14,6975
2955,Seoul,214,13,9672
2956,Suwon,179,57,8673
2957,Seoul,183,91,12189
2958,Suwon,242,8,8065
2959,Suwon,144,54,7646
2960,Suwon,182,36,7111
2961,Suwon,159,91,8765
2962,Seoul,223,50,12992
2963,Suwon,236,94,12232
2964,Suwon,184,50,7163
2965,Suwon,205,90,10839
2966,Suwon,151,8,7173
2967,Seoul,189,76,10676
2968,Seoul,207,31,12504
2969,Suwon,206,46,8714
2970,Suwon,257,82,13605
2971,Suwon,240,52,10848
2972,Seoul,203,31,10390
2973,Seoul,221,7,12948
2974,Seoul,197,49,11976
2975,Seoul,192,99,11442
2976,Suwon,210,1,10034
2977,Seoul,138,4,7390
2978,Suwon,204,61,9097
2979,Seoul,239,6,11667
2980,Suwon,156,62,6666
2981,Seoul,189,5,8308
2982,Suwon,175,66,8316
2983,Suwon,196,31,9176
2984,Suwon,204,78,11096
2985,Suwon,237,23,11199
2986,Seoul,198,91,11629
2987,Suwon,203,29,8094
2988,Suwon,216,18,10707
2989,Suwon,202,2,9562
2990,Suwon,203,59,10262
2991,Seoul,176,62,10547
2992,Suwon,174,38,8628
2993,Seoul,162,77,10132
2994,Suwon,176,17,7425
2995,Seoul,174,38,10125
2996,Seoul,190,43,11752
2997,Suwon,248,24,11852
2998,Suwon,237,94,11032
2999,Suwon,229,66,9860
3000,Seoul,186,29,10365
3001,Suwon,196,93,10883
3002,Seoul,220,38,11083
3003,Seoul,218,11,12565
3004,Seoul,220,22,9515
3005,Suwon,198,83,9477
3006,Seoul,197,17,9967
3007,Suwon,183,83,8305
3008,Suwon,159,1,6419
3009,Suwon,214,7,9994
3010,Suwon,208,37,7928
3011,Seoul,231,82,12561
3012,Seoul,185,40,10581
3013,Suwon,189,99,10827
3014,Suwon,266,80,10957
3015,Suwon,232,92,11298
3016,Suwon,220,91,8945
3017,Seoul,214,32,10007
3018,Suwon,175,17,7711
3019,Seoul,71,20,4550
3020,Seoul,231,14,13079
3021,Suwon,173,53,8660
3022,Suwon,141,20,6221
3023,Suwon,203,55,10653
3024,Suwon,199,74,8828
3025,Suwon,201,68,7895
3026,Suwon,199,26,7130
3027,Suwon,158,67,6470
3028,Suwon,187,34,9196
3029,Seoul,187,95,12767
3030,Seoul,182,90,11417
3031,Seoul,146,22,6362
3032,Suwon,245,71,10147
3033,Suwon,192,16,7863
3034,Seoul,181,5,8535
3035,Seoul,159,60,9276
3036,Seoul,257,87,15110
3037,Seoul,243,10,14375
3038,Seoul,230,63,12780
3039,Suwon,201,95,10603
3040,Seoul,213,70,12162
3041,Seoul,187,85,12396
3042,Seoul,211,85,10937
3043,Suwon,178,68,8417
3044,Suwon,214,61,9859
3045,Suwon,215,17,10062
3046,Seoul,182,14,9650
3047,Seoul,183,99,9678
3048,Suwon,170,2,7955
3049,Seoul,188,100,9872
3050,Suwon,201,11,9117
3051,Suwon,239,63,10543
3052,Seoul,182,6,10326
3053,Seoul,231,74,12339
3054,Seoul,208,50,13313
3055,Seoul,196,20,10256
3056,Suwon,244,82,10626
3057,Seoul,184,87,11481
3058,Seoul,228,56,12757
3059,Suwon,152,95,6831
3060,Seoul,194,93,11788
3061,Suwon,168,11,6980
3062,Suwon,225,34,10473
3063,Suwon,200,34,7097
3064,Seoul,271,28,14042
3065,Seoul,261,67,14639
3066,Suwon,214,75,10489
3067,Suwon,251,44,9018
3068,Suwon,198,35,8238
3069,Seoul,200,19,8784
3070,Suwon,205,3,7104
3071,Suwon,201,81,8893
3072,Suwon,158,67,8865
3073,Seoul,185,90,12154
3074,Suwon,239,58,12229
3075,Suwon,167,67,7685
3076,Seoul,211,93,14310
3077,Seoul,185,29,8452
3078,Seoul,193,64,9401
3079,Seoul,229,64,14126
3080,Seoul,207,34,10723
3081,Seoul,212,90,10953
3082,Suwon,209,50,10414
3083,Seoul,206,25,12547
3084,Seoul,183,81,12242
3085,Seoul,182,83,9810
3086,Seoul,183,15,11276
3087,Seoul,181,84,11537
3088,Suwon,163,44,6783
3089,Suwon,213,91,11856
3090,Suwon,225,0,9592
3091,Seoul,166,58,9553
3092,Seoul,215,50,13496
3093,Suwon,253,68,10308
3094,Suwon,220,7,8381
3095,Suwon,150,73,7011
3096,Seoul,214,68,13361
3097,Seoul,151,44,7132
3098,Suwon,210,3,9740
3099,Seoul,165,56,8602
3100,Seoul,216,57,13066
3101,Suwon,187,47,7943
3102,Seoul,194,23,11973
3103,Suwon,180,72,8477
3104,Suwon,217,78,10541
3105,Seoul,225,64,12799
3106,Seoul,228,60,10693
3107,Suwon,208,4,9511
3108,Suwon,191,80,7851
3109,Suwon,227,92,12634
3110,Seoul,228,84,11741
3111,Seoul,188,75,10639
3112,Seoul,227,41,13654
3113,Seoul,196,11,11037
3114,Seoul,243,54,15386
3115,Suwon,207,9,9904
3116,Suwon,216,89,10013
3117,Suwon,190,8,6961
3118,Suwon,158,49,6858
3119,Seoul,179,39,10044
3120,Suwon,227,85,11978
3121,Seoul,170,60,8610
3122,Suwon,201,10,6934
3123,Suwon,200,34,7130
3124,Suwon,186,47,9401
3125,Suwon,190,14,7929
3126,Seoul,230,11,10236
3127,Suwon,217,81,8701
3128,Seoul,176,31,10842
3129,Seoul,182,5,8724
3130,Suwon,190,8,7088
3131,Seoul,200,69,12865
3132,Suwon,222,73,8777
3133,Seoul,198,18,9290
3134,Suwon,197,51,8358
3135,Suwon,227,100,9606
3136,Suwon,271,89,10817
3137,Suwon,140,46,7520
3138,Suwon,184,78,7765
3139,Seoul,245,50,14399
3140,Seoul,190,56,9913
3141,Seoul,217,67,11998
3142,Seoul,213,48,11473
3143,Seoul,234,64,13728
3144,Suwon,227,33,8087
3145,Seoul,223,37,10994
3146,Suwon,250,76,11692
3147,Suwon,247,46,11803
3148,Suwon,185,84,7715
3149,Seoul,162,21,10125
3150,Seoul,194,20,9421
3151,Seoul,210,73,12294
3152,Seoul,165,23,8324
3153,Seoul,201,43,10358
3154,Suwon,152,56,6693
3155,Suwon,237,87,11243
3156,Seoul,208,90,13910
3157,Seoul,214,90,14304
3158,Suwon,141,63,7258
3159,Seoul,146,69,7898
3160,Suwon,263,7,9140
3161,Suwon,179,25,6344
3162,Suwon,226,78,10286
3163,Suwon,240,1,10751
3164,Seoul,187,29,10297
3165,Seoul,166,100,9088
3166,Suwon,161,86,7335
3167,Suwon,198,38,7315
3168,Suwon,190,44,7541
3169,Seoul,153,53,7553
3170,Seoul,194,44,12383
3171,Seoul,257,46,13782
3172,Seoul,199,36,9825
3173,Suwon,208,59,11025
3174,Seoul,233,10,10518
3175,Suwon,216,98,9428
3176,Seoul,146,66,7982
3177,Seoul,196,42,12030
3178,Seoul,207,30,10613
3179,Suwon,195,47,9843
3180,Suwon,216,6,8072
3181,Suwon,172,47,8091
3182,Suwon,222,35,8679
3183,Suwon,189,81,8190
3184,Suwon,190,72,10463
3185,Suwon,159,60,7231
3186,Suwon,202,4,6901
3187,Seoul,186,11,10223
3188,Seoul,244,52,11289
3189,Seoul,212,78,14172
3190,Seoul,167,10,8636
3191,Suwon,203,47,7743
3192,Seoul,241,99,15090
3193,Suwon,198,1,7730
3194,Suwon,240,77,10239
3195,Suwon,144,95,7359
3196,Suwon,202,83,11248
3197,Suwon,223,48,10492
3198,Seoul,206,14,12126
3199,Seoul,231,100,13360
3200,Seoul,173,12,8662
3201,Seoul,184,48,8925
3202,Suwon,190,52,8074
3203,Seoul,230,25,10140
3204,Suwon,203,42,8795
3205,Suwon,195,31,9456
3206,Seoul,182,13,10166
3207,Suwon,255,27,11851
3208,Suwon,219,96,10900
3209,Seoul,155,96,10374
3210,Suwon,199,61,9811
3211,Seoul,205,41,12553
3212,Seoul,272,48,13863
3213,Suwon,189,85,9305
3214,Seoul,181,83,10126
3215,Seoul,245,11,14893
3216,Suwon,211,40,9815
3217,Seoul,210,53,11221
3218,Suwon,223,2,10539
3219,Suwon,194,58,7734
3220,Seoul,207,20,11702
3221,Seoul,178,24,7726
3222,Seoul,221,79,13483
3223,Seoul,224,26,12763
3224,Seoul,235,37,11418
3225,Seoul,257,62,13105
3226,Seoul,199,52,11561
3227,Suwon,244,36,9342
3228,Suwon,169,90,9725
3229,Seoul,179,10,8399
3230,Seoul,208,81,10714
3231,Seoul,168,72,10827
3232,Seoul,225,19,12445
3233,Seoul,199,23,9384
3234,Suwon,196,42,7649
3235,Suwon,210,50,8110
3236,Suwon,216,2,8480
3237,Suwon,154,32,6607
3238,Seoul,208,14,12604
3239,Suwon,199,92,9704
3240,Seoul,212,43,12561
3241,Seoul,225,42,12302
3242,Seoul,224,96,10946
3243,Seoul,192,6,8818
3244,Seoul,181,60,11352
3245,Suwon,149,45,7773
3246,Suwon,201,99,8788
3247,Suwon,205,99,8708
3248,Seoul,245,97,14946
3249,Suwon,186,7,6590
3250,Suwon,193,52,7399
3251,Suwon,232,55,10275
3252,Seoul,217,89,14222
3253,Suwon,197,97,8509
3254,Seoul,186,63,11815
3255,Seoul,191,88,12799
3256,Suwon,214,96,11203
3257,Seoul,247,52,11217
3258,Seoul,215,1,12031
3259,Seoul,240,48,10871
3260,Seoul,205,62,13070
3261,Suwon,211,76,9116
3262,Suwon,190,36,9014
3263,Seoul,188,99,12904
3264,Suwon,185,85,8267
3265,Suwon,269,32,10217
3266,Seoul,226,64,12666
3267,Suwon,278,32,12004
3268,Seoul,166,63,10225
3269,Seoul,165,79,8549
3270,Suwon,264,79,10213
3271,Suwon,170,71,8699
3272,Suwon,196,99,10182
3273,Suwon,180,78,9343
3274,Suwon,185,41,8964
3275,Seoul,199,48,10862
3276,Seoul,172,35,10521
3277,Seoul,202,69,10718
3278,Seoul,247,66,12324
3279,Seoul,224,35,13614
3280,Seoul,189,29,11767
3281,Seoul,184,39,9513
3282,Suwon,167,79,7725
3283,Seoul,164,25,7881
3284,Suwon,226,83,10655
3285,Suwon,198,72,8310
3286,Seoul,232,8,13976
3287,Suwon,225,4,7614
3288,Suwon,199,17,6974
3289,Seoul,198,81,12482
3290,Seoul,206,37,12046
3291,Suwon,179,61,7774
3292,Seoul,182,48,9578
3293,Suwon,195,65,8301
3294,Seoul,190,58,10345
3295,Suwon,185,78,9770
3296,Seoul,223,25,13059
3297,Seoul,191,20,8123
3298,Suwon,272,38,9917
3299,Suwon,242,69,11227
3300,Suwon,219,60,9702
3301,Suwon,176,95,8044
3302,Seoul,253,90,14216
3303,Suwon,194,81,9667
3304,Suwon,139,10,4760
3305,Suwon,205,87,9376
3306,Suwon,172,93,8947
3307,Suwon,184,46,7883
3308,Suwon,236,77,11454
3309,Suwon,198,25,8246
3310,Seoul,225,4,9356
3311,Seoul,208,90,12510
3312,Seoul,116,91,7223
3313,Suwon,213,73,10889
3314,Seoul,233,91,14150
3315,Suwon,189,60,9610
3316,Seoul,154,53,10017
3317,Seoul,168,20,10110
3318,Seoul,186,44,9641
3319,Suwon,122,50,6209
3320,Seoul,223,2,10626
3321,Suwon,223,40,9686
3322,Seoul,233,34,12479
3323,Suwon,135,33,6231
3324,Seoul,177,20,10935
3325,Suwon,215,72,8812
3326,Seoul,176,41,8167
3327,Suwon,182,58,8270
3328,Suwon,229,73,8793
3329,Seoul,208,29,9503
3330,Seoul,224,3,12202
3331,Suwon,220,76,10127
3332,Suwon,173,11,7703
3333,Seoul,231,88,14159
3334,Seoul,162,88,9904
3335,Suwon,233,57,8995
3336,Seoul,190,56,10599
3337,Seoul,199,44,12353
3338,Suwon,278,35,13735
3339,Seoul,231,33,12384
3340,Seoul,242,98,13506
3341,Seoul,160,94,9052
3342,Seoul,142,49,8489
3343,Suwon,256,84,11262
3344,Seoul,248,66,14122
3345,Suwon,162,91,7612
3346,Seoul,263,64,16284
3347,Seoul,216,89,13961
3348,Seoul,213,66,13714
3349,Seoul,119,43,7240
3350,Suwon,190,64,8015
3351,Suwon,177,3,8129
3352,Suwon,171,78,8132
3353,Seoul,208,92,11649
3354,Seoul,201,59,13077
3355,Suwon,200,35,8948
3356,Seoul,180,61,9012
3357,Suwon,207,9,9809
3358,Suwon,215,24,10772
3359,Suwon,154,1,5897
3360,Seoul,179,90,11623
3361,Seoul,161,43,7421
3362,Seoul,238,65,11070
3363,Suwon,189,17,7161
3364,Suwon,237,71,11700
3365,Seoul,159,78,9273
3366,Seoul,200,39,12215
3367,Seoul,223,16,9508
3368,Seoul,140,86,9216
3369,Seoul,185,43,10056
3370,Suwon,206,21,9021
3371,Seoul,162,67,10636
3372,Suwon,177,79,7888
3373,Seoul,194,96,10928
3374,Suwon,230,45,8771
3375,Seoul,188,23,9367
3376,Suwon,194,15,8814
3377,Seoul,198,25,12374
3378,Seoul,203,56,9330
3379,Seoul,210,94,12545
3380,Seoul,217,97,11068
3381,Suwon,184,91,10120
3382,Suwon,225,82,11306
3383,Seoul,218,100,12336
3384,Seoul,153,54,9123
3385,Seoul,225,62,13034
3386,Seoul,234,100,13832
3387,Seoul,228,24,9604
3388,Suwon,172,54,8912
3389,Suwon,202,14,8377
3390,Seoul,159,79,10091
3391,Seoul,190,45,12073
3392,Suwon,200,6,8664
3393,Suwon,198,10,8916
3394,Seoul,179,12,9671
3395,Suwon,230,77,10768
3396,Seoul,226,5,11545
3397,Seoul,244,9,13006
3398,Suwon,204,35,8825
3399,Seoul,211,21,10552
3400,Suwon,250,72,12133
3401,Seoul,158,31,8059
3402,Seoul,256,12,11460
3403,Suwon,222,6,10649
3404,Suwon,148,92,7184
3405,Suwon,183,82,9463
3406,Suwon,127,30,6433
3407,Seoul,231,82,14300
3408,Suwon,189,65,10247
3409,Seoul,245,19,11031
3410,Suwon,200,14,8359
3411,Suwon,281,92,12998
3412,Seoul,215,32,11961
3413,Seoul,223,41,13135
3414,Suwon,246,76,9676
3415,Seoul,199,84,12213
3416,Seoul,204,13,10500
3417,Suwon,177,68,9174
3418,Seoul,239,22,12054
3419,Suwon,191,31,7801
3420,Suwon,184,82,7674
3421,Suwon,209,77,9715
3422,Suwon,217,10,7305
3423,Seoul,210,8,10960
3424,Seoul,222,79,13499
3425,Seoul,160,18,7811
3426,Seoul,194,30,10183
3427,Seoul,212,14,9105
3428,Seoul,180,100,10088
3429,Seoul,132,50,8328
3430,Seoul,164,66,10722
3431,Seoul,259,7,12669
3432,Suwon,214,3,9528
3433,Seoul,211,38,13208
3434,Suwon,203,72,8365
3435,Seoul,237,57,12251
3436,Seoul,205,79,13158
3437,Suwon,209,28,9541
3438,Suwon,224,12,10091
3439,Suwon,200,24,7800
3440,Suwon,192,33,7731
3441,Seoul,145,5,6143
3442,Suwon,217,69,8447
3443,Suwon,206,65,9995
3444,Suwon,239,14,10138
3445,Seoul,273,98,13913
3446,Suwon,149,97,6955
3447,Suwon,190,56,8899
3448,Suwon,189,91,8183
3449,Suwon,234,67,9657
3450,Seoul,138,25,7611
3451,Suwon,258,12,11000
3452,Suwon,187,43,7681
3453,Suwon,170,37,7984
3454,Suwon,207,92,10340
3455,Suwon,214,61,8753
3456,Seoul,215,60,9944
3457,Seoul,152,69,8649
3458,Suwon,227,79,9551
3459,Seoul,145,71,9629
3460,Suwon,152,10,5088
3461,Seoul,209,98,13323
3462,Seoul,196,26,11532
3463,Seoul,202,44,9075
3464,Seoul,180,82,11905
3465,Suwon,180,43,8158
3466,Suwon,218,96,12035
3467,Seoul,163,59,8293
3468,Seoul,176,93,10639
3469,Suwon,189,7,6964
3470,Suwon,163,90,9351
3471,Suwon,190,90,9493
3472,Seoul,179,49,8880
3473,Suwon,216,43,7798
3474,Seoul,174,90,9774
3475,Seoul,119,76,7590
3476,Suwon,147,88,8456
3477,Suwon,212,32,8045
3478,Seoul,174,96,12089
3479,Seoul,190,97,12562
3480,Suwon,204,1,6837
3481,Suwon,235,34,11511
3482,Seoul,187,1,9449
3483,Suwon,227,52,8707
3484,Seoul,219,91,11012
3485,Suwon,175,66,8627
3486,Seoul,244,5,11471
3487,Suwon,204,92,10179
3488,Suwon,183,36,9164
3489,Suwon,231,31,10227
3490,Seoul,199,16,11566
3491,Suwon,199,42,8867
3492,Seoul,229,29,12519
3493,Suwon,223,78,8863
3494,Suwon,204,98,9507
3495,Suwon,167,48,7855
3496,Seoul,233,89,12205
3497,Seoul,208,33,12768
3498,Suwon,183,39,7320
3499,Seoul,189,77,9668
3500,Suwon,177,57,9487
3501,Seoul,200,52,10009
3502,Suwon,170,72,8518
3503,Seoul,202,20,11565
3504,Suwon,135,51,5405
3505,Seoul,207,100,13332
3506,Suwon,192,67,9531
3507,Suwon,208,44,8821
3508,Seoul,208,9,12112
3509,Seoul,230,81,11676
3510,Seoul,216,93,10874
3511,Suwon,177,50,7986
3512,Suwon,221,89,11480
3513,Seoul,165,29,7734
3514,Suwon,215,1,10119
3515,Seoul,203,71,9606
3516,Suwon,264,61,13181
3517,Seoul,240,11,12057
3518,Suwon,215,4,8845
3519,Seoul,270,25,13882
3520,Suwon,200,84,8600
3521,Seoul,209,91,12546
3522,Seoul,209,29,12730
3523,Suwon,226,50,10014
3524,Suwon,214,62,10436
3525,Seoul,253,59,11356
3526,Seoul,212,75,12352
3527,Seoul,133,79,8440
3528,Seoul,208,12,11251
3529,Suwon,251,72,10717
3530,Suwon,251,35,9855
3531,Suwon,183,51,7660
3532,Suwon,206,26,9810
3533,Seoul,186,46,10409
3534,Suwon,209,92,9373
3535,Seoul,208,23,10437
3536,Seoul,204,76,11491
3537,Seoul,203,56,9655
3538,Seoul,179,23,10573
3539,Suwon,221,15,9202
3540,Suwon,225,60,8575
3541,Suwon,173,15,5879
3542,Suwon,203,38,9686
3543,Seoul,203,77,12462
3544,Suwon,190,1,8279
3545,Suwon,194,84,10143
3546,Seoul,203,87,12800
3547,Seoul,203,57,10056
3548,Suwon,198,83,10939
3549,Suwon,189,7,8643
3550,Suwon,216,76,11351
3551,Seoul,256,95,17176
3552,Seoul,171,12,8842
3553,Seoul,215,26,11262
3554,Seoul,156,2,7359
3555,Suwon,149,7,6422
3556,Seoul,185,87,9662
3557,Seoul,175,71,10556
3558,Suwon,169,17,7995
3559,Suwon,143,56,6998
3560,Suwon,162,14,5749
3561,Seoul,174,33,8839
3562,Suwon,168,51,7914
3563,Seoul,165,76,8456
3564,Seoul,231,18,12209
3565,Seoul,213,81,12563
3566,Seoul,162,40,9641
3567,Seoul,218,0,11806
3568,Seoul,211,15,11855
3569,Seoul,185,26,9235
3570,Seoul,168,43,8549
3571,Seoul,190,70,10115
3572,Suwon,166,55,7739
3573,Suwon,216,78,8924
3574,Seoul,179,62,11237
3575,Seoul,189,84,12344
3576,Suwon,182,76,8302
3577,Suwon,204,74,8163
3578,Suwon,181,18,9035
3579,Suwon,197,19,9376
3580,Suwon,164,40,6226
3581,Seoul,169,38,7774
3582,Suwon,118,62,6588
3583,Seoul,156,40,8395
3584,Seoul,235,21,13166
3585,Seoul,190,83,11701
3586,Suwon,204,36,7252
3587,Seoul,193,18,11636
3588,Suwon,193,1,6210
3589,Suwon,181,8,6276
3590,Suwon,145,77,7990
3591,Seoul,231,17,10986
3592,Suwon,200,94,9446
3593,Seoul,202,59,13152
3594,Suwon,175,39,7374
3595,Seoul,153,43,8064
3596,Suwon,218,17,9086
3597,Seoul,195,28,11133
3598,Suwon,213,91,9663
3599,Seoul,151,76,7967
3600,Seoul,176,10,9701
3601,Seoul,198,12,11788
3602,Seoul,198,97,13479
3603,Suwon,177,1,6740
3604,Suwon,233,84,10459
3605,Seoul,217,7,10730
3606,Suwon,168,4,7127
3607,Seoul,222,76,12741
3608,Seoul,175,91,9966
3609,Suwon,212,25,8855
3610,Suwon,143,45,6646
3611,Seoul,236,67,14396
3612,Seoul,151,78,9633
3613,Suwon,188,73,8968
3614,Suwon,180,60,7427
3615,Suwon,202,14,7505
3616,Suwon,161,70,8513
3617,Seoul,161,37,8708
3618,Suwon,219,15,10154
3619,Seoul,241,36,15032
3620,Seoul,226,0,9104
3621,Seoul,236,51,12217
3622,Seoul,232,67,12945
3623,Suwon,205,55,10486
3624,Suwon,217,77,9879
3625,Seoul,214,3,12037
3626,Seoul,210,42,10336
3627,Seoul,222,20,9614
3628,Seoul,227,81,12981
3629,Suwon,186,23,8844
3630,Seoul,246,90,15190
3631,Suwon,183,45,8036
3632,Seoul,229,41,13124
3633,Suwon,254,41,11576
3634,Seoul,187,98,10889
3635,Suwon,167,77,8874
3636,Seoul,172,39,11014
3637,Seoul,228,55,12007
3638,Suwon,182,34,7280
3639,Seoul,188,54,9682
3640,Seoul,194,85,12962
3641,Suwon,192,1,6477
3642,Seoul,150,17,6712
3643,Suwon,269,60,9921
3644,Seoul,232,60,11058
3645,Seoul,168,4,9864
3646,Suwon,218,10,8976
3647,Seoul,200,72,9761
3648,Seoul,160,82,8680
3649,Seoul,157,61,7993
3650,Suwon,148,48,7853
3651,Seoul,171,94,10499
3652,Seoul,125,60,6355
3653,Seoul,244,62,14455
3654,Seoul,164,47,9703
3655,Seoul,151,70,8618
3656,Suwon,264,56,12691
3657,Suwon,224,80,11896
3658,Seoul,140,35,7940
3659,Suwon,172,74,7027
3660,Suwon,223,69,11141
3661,Seoul,259,75,13478
3662,Seoul,193,17,11039
3663,Seoul,214,2,9962
3664,Seoul,159,52,7959
3665,Seoul,191,87,11239
3666,Suwon,230,71,8801
3667,Suwon,214,75,8603
3668,Suwon,234,50,11674
3669,Suwon,231,61,8840
3670,Suwon,160,85,6825
3671,Suwon,275,77,12392
3672,Suwon,242,80,11230
3673,Suwon,197,9,8541
3674,Seoul,231,78,12506
3675,Seoul,237,17,13937
3676,Seoul,269,35,15087
3677,Suwon,236,7,9786
3678,Suwon,215,45,10250
3679,Suwon,172,55,9270
3680,Suwon,228,30,9894
3681,Seoul,242,41,13212
3682,Seoul,175,90,11564
3683,Seoul,179,3,7254
3684,Suwon,175,91,8129
3685,Suwon,210,67,9932
3686,Suwon,212,24,8005
3687,Suwon,200,74,9035
3688,Seoul,184,40,11486
3689,Suwon,157,39,8287
3690,Seoul,178,82,10465
3691,Seoul,221,70,10345
3692,Suwon,204,18,7117
3693,Seoul,156,29,7021
3694,Suwon,190,22,8827
3695,Seoul,245,28,10429
3696,Suwon,245,43,9807
3697,Suwon,187,0,7597
3698,Seoul,159,89,9238
3699,Suwon,229,39,10846
3700,Suwon,197,57,9403
3701,Seoul,197,90,12224
3702,Seoul,232,60,10730
3703,Seoul,215,81,14336
3704,Suwon,144,33,6215
3705,Suwon,184,8,8205
3706,Suwon,195,50,9871
3707,Suwon,213,50,9477
3708,Suwon,189,55,9972
3709,Suwon,216,15,10502
3710,Suwon,189,55,9564
3711,Suwon,202,41,8527
3712,Suwon,205,97,11493
3713,Seoul,180,100,10962
3714,Suwon,214,79,11358
3715,Seoul,247,32,12025
3716,Seoul,182,83,11826
3717,Suwon,214,84,11879
3718,Seoul,212,71,13065
3719,Seoul,172,1,9456
3720,Seoul,222,17,9655
3721,Seoul,200,62,10838
3722,Seoul,178,90,9519
3723,Seoul,220,45,12836
3724,Seoul,206,50,13002
3725,Suwon,144,30,5980
3726,Suwon,222,73,9108
3727,Seoul,206,25,9796
3728,Seoul,228,85,14024
3729,Suwon,193,91,10190
3730,Suwon,168,7,5899
3731,Seoul,196,21,8320
3732,Suwon,154,13,5858
3733,Seoul,220,66,11482
3734,Suwon,156,62,6409
3735,Suwon,208,17,9214
3736,Suwon,230,6,8588
3737,Seoul,181,81,10737
3738,Suwon,179,66,7633
3739,Seoul,194,11,9906
3740,Seoul,223,66,11079
3741,Seoul,225,21,12705
3742,Suwon,201,70,8845
3743,Suwon,176,38,8358
3744,Suwon,164,7,6458
3745,Suwon,139,11,5463
3746,Seoul,219,17,11009
3747,Seoul,202,42,10793
3748,Suwon,192,97,8109
3749,Seoul,198,39,12352
3750,Seoul,168,94,9396
3751,Seoul,216,1,11183
3752,Seoul,267,30,11524
3753,Suwon,258,35,12032
3754,Seoul,218,30,11536
3755,Seoul,230,76,13450
3756,Seoul,148,65,9796
3757,Seoul,220,80,14218
3758,Suwon,217,87,9920
3759,Seoul,133,35,6028
3760,Seoul,195,34,12191
3761,Suwon,171,2,7756
3762,Suwon,250,10,9267
3763,Seoul,203,3,11463
3764,Suwon,247,37,11140
3765,Suwon,236,44,8473
3766,Seoul,138,78,8971
3767,Seoul,186,4,10017
3768,Suwon,148,78,6366
3769,Suwon,226,56,10400
3770,Suwon,174,1,6516
3771,Seoul,187,73,11571
3772,Seoul,204,83,11060
3773,Seoul,242,28,10271
3774,Seoul,231,66,12823
3775,Seoul,197,79,12599
3776,Suwon,175,6,6166
3777,Suwon,202,4,7294
3778,Seoul,213,12,11613
3779,Suwon,192,60,9423
3780,Suwon,163,3,7167
3781,Seoul,189,2,8668
3782,Seoul,165,57,10078
3783,Suwon,203,71,10237
3784,Seoul,173,39,8242
3785,Seoul,170,9,8284
3786,Suwon,162,70,8838
3787,Seoul,206,28,10056
3788,Seoul,180,31,9065
3789,Seoul,180,5,8122
3790,Seoul,206,43,12759
3791,Suwon,240,27,9442
3792,Suwon,226,78,8880
3793,Suwon,272,27,10915
3794,Suwon,176,33,7497
3795,Suwon,179,58,8681
3796,Seoul,229,92,11468
3797,Suwon,178,30,8209
3798,Seoul,162,53,8379
3799,Seoul,158,49,8439
3800,Suwon,186,1,6350
3801,Suwon,226,12,10277
3802,Suwon,151,90,8681
3803,Suwon,176,11,8544
3804,Seoul,184,74,11386
3805,Suwon,172,72,9007
3806,Seoul,134,7,7410
3807,Seoul,223,95,11074
3808,Seoul,138,62,7594
3809,Seoul,171,89,10276
3810,Seoul,193,69,10563
3811,Suwon,194,8,8095
3812,Suwon,194,52,7891
3813,Seoul,166,0,7235
3814,Suwon,212,53,9575
3815,Seoul,152,99,8820
3816,Suwon,222,33,10458
3817,Suwon,239,30,11759
3818,Seoul,182,90,11564
3819,Suwon,172,69,8237
3820,Seoul,206,88,11572
3821,Seoul,193,61,9768
3822,Suwon,207,70,10260
3823,Suwon,213,84,11717
3824,Seoul,200,23,10175
3825,Suwon,158,47,6371
3826,Suwon,188,28,9006
3827,Suwon,134,7,5771
3828,Suwon,212,72,8875
3829,Seoul,186,28,8306
3830,Suwon,209,30,8918
3831,Suwon,207,56,9212
3832,Suwon,165,78,9051
3833,Suwon,219,70,11374
3834,Seoul,188,80,10542
3835,Suwon,185,80,10177
3836,Seoul,212,72,12522
3837,Seoul,167,55,8590
3838,Suwon,176,11,8046
